source_id,tds_food_number,tds_food_description,ingredient_slug,ingredient_label,analyte,analyte_slug,metal_species,units_original,normalized_unit,n,reported_zero_n,min_ppb_equivalent,p10_ppb_equivalent,p50_ppb_equivalent,p90_ppb_equivalent,p95_ppb_equivalent,max_ppb_equivalent,reporting_limit_min_ppb_equivalent,reporting_limit_max_ppb_equivalent,basis,review_state,notes
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Copper,copper,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Iodine,iodine,,ppb,ppb_equivalent,3,0,430,432,440,488,494,500,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Iron,iron,,ppb,ppb_equivalent,3,0,7300,7420,7900,8940,9070,9200,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Lead,lead,Pb,ppb,ppb_equivalent,3,2,0,0,0,5.04,5.67,6.3,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Magnesium,magnesium,,ppm,ppb_equivalent,3,0,310000,318000,350000,350000,350000,350000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Manganese,manganese,,ppb,ppb_equivalent,3,0,500,522,610,1482,1591,1700,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Mercury,mercury,tHg,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,0,160,164,180,188,189,190,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Nickel,nickel,Ni,ppb,ppb_equivalent,3,0,78,80.4,90,90.8,90.9,91,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,6700000,6860000,7500000,11100000,11550000,12000000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Potassium,potassium,,ppm,ppb_equivalent,3,0,2600000,2700000,3100000,3100000,3100000,3100000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Selenium,selenium,,ppb,ppb_equivalent,3,0,160,160,160,168,169,170,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Sodium,sodium,,ppm,ppb_equivalent,3,0,11900000,12080000,12800000,13760000,13880000,14000000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Strontium,strontium,,ppb,ppb_equivalent,3,0,5400,5560,6200,7240,7370,7500,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Uranium,uranium,U,ppb,ppb_equivalent,3,0,23,24.6,31,48.6,50.8,53,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Vanadium,vanadium,,ppb,ppb_equivalent,3,0,130,130,130,162,166,170,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,10,"Cheese, American, processed",processed-american-cheese,Processed American cheese,Zinc,zinc,,ppb,ppb_equivalent,3,0,20000,20400,22000,22800,22900,23000,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Calcium,calcium,,ppm,ppb_equivalent,27,0,6300000,6780000,7500000,8020000,8410000,8700000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Chromium,chromium,Cr,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Copper,copper,,ppb,ppb_equivalent,27,10,0,0,240,302,334,380,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Iodine,iodine,,ppb,ppb_equivalent,27,0,270,336,440,528,547,570,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Iron,iron,,ppb,ppb_equivalent,27,5,0,0,820,1040,1240,1300,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Lead,lead,Pb,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Magnesium,magnesium,,ppm,ppb_equivalent,27,0,250000,256000,290000,310000,310000,320000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Manganese,manganese,,ppb,ppb_equivalent,27,0,160,186,210,280,280,290,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Mercury,mercury,tHg,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Molybdenum,molybdenum,,ppb,ppb_equivalent,27,0,72,80.8,92,110,117,120,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Nickel,nickel,Ni,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,3800000,4380000,4900000,5100000,5170000,5300000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Potassium,potassium,,ppm,ppb_equivalent,27,0,760000,872000,950000,1100000,1100000,1100000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Selenium,selenium,,ppb,ppb_equivalent,27,0,210,236,260,300,300,310,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Sodium,sodium,,ppm,ppb_equivalent,27,0,6000000,6200000,6800000,7380000,7570000,7800000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Strontium,strontium,,ppb,ppb_equivalent,27,0,2400,2660,3400,4660,5390,5900,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Uranium,uranium,U,ppb,ppb_equivalent,27,18,0,0,0,1.24,1.3,1.3,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Vanadium,vanadium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,12,"Cheese, cheddar (sharp/mild)",cheddar-cheese,Cheddar cheese,Zinc,zinc,,ppb,ppb_equivalent,27,0,30000,34000,37000,39000,39000,39000,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,3,0,1.92,4.2,5.94,6.07,8.5,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Calcium,calcium,,ppm,ppb_equivalent,27,0,71000,88800,120000,184000,197000,260000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Chromium,chromium,Cr,ppb,ppb_equivalent,27,22,0,0,0,90.4,100,600,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Copper,copper,,ppb,ppb_equivalent,27,0,580,686,770,852,877,910,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Iodine,iodine,,ppb,ppb_equivalent,27,0,33,40.6,74,110,124,190,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Iron,iron,,ppb,ppb_equivalent,27,0,22000,23000,27000,31000,31000,33000,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Lead,lead,Pb,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Magnesium,magnesium,,ppm,ppb_equivalent,27,0,170000,200000,220000,268000,280000,290000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Manganese,manganese,,ppb,ppb_equivalent,27,21,0,0,0,120,120,170,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Mercury,mercury,tHg,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Molybdenum,molybdenum,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Nickel,nickel,Ni,ppb,ppb_equivalent,27,24,0,0,0,18.8,47,290,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,1600000,1800000,2000000,2340000,2400000,2600000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Potassium,potassium,,ppm,ppb_equivalent,27,0,2500000,2760000,3100000,3840000,4040000,4300000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Selenium,selenium,,ppb,ppb_equivalent,27,0,150,160,210,254,260,280,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Sodium,sodium,,ppm,ppb_equivalent,27,0,590000,646000,770000,888000,1040000,1400000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Strontium,strontium,,ppb,ppb_equivalent,27,13,0,0,100,226,264,270,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Uranium,uranium,U,ppb,ppb_equivalent,27,11,0,0,1.4,2.32,3.13,3.5,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Vanadium,vanadium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,13,"Beef, ground, pan-cooked",ground-beef,Ground beef,Zinc,zinc,,ppb,ppb_equivalent,27,0,48000,48600,56000,62400,64400,78000,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,20,0,0,0,3.84,4.18,4.6,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,15,0,0,0,2.22,2.61,4.7,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Calcium,calcium,,ppm,ppb_equivalent,27,0,37000,51200,77000,174000,187000,270000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Chromium,chromium,Cr,ppb,ppb_equivalent,27,25,0,0,0,0,140,400,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Copper,copper,,ppb,ppb_equivalent,27,0,490,556,600,684,704,810,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Iodine,iodine,,ppb,ppb_equivalent,27,21,0,0,0,32.4,33.7,59,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Iron,iron,,ppb,ppb_equivalent,27,0,5300,5820,6800,8000,8210,10000,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Lead,lead,Pb,ppb,ppb_equivalent,27,17,0,0,0,6.76,7.74,9.3,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Magnesium,magnesium,,ppm,ppb_equivalent,27,0,180000,190000,220000,244000,250000,270000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Manganese,manganese,,ppb,ppb_equivalent,27,14,0,0,0,188,235,270,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Mercury,mercury,tHg,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Molybdenum,molybdenum,,ppb,ppb_equivalent,27,26,0,0,0,0,0,36,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Nickel,nickel,Ni,ppb,ppb_equivalent,27,26,0,0,0,0,0,40,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,2200000,2400000,2700000,3140000,3200000,3400000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,17,"Ham, cured (not canned), baked",ham,Ham,Potassium,potassium,,ppm,ppb_equivalent,27,0,3200000,4200000,6000000,7480000,8250000,11000000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
